u,v,length
5430683900,68361603,24.899
5430683900,68207715,107.20400000000001
5430683905,68148035,199.96499999999997
5430683905,68361603,38.727999999999994
5430683905,5430683900,48.205999999999996
5430690401,69326119,36.6
5430690401,69326090,398.328
5430690405,5941482550,4.949
5430690405,69215105,30.098
5430690405,5430690401,56.326
5430716736,69112453,45.378
5430716736,9425723579,21.139000000000003
5430716740,3582046426,33.146
5430716740,3582046422,138.0
5430716743,3582046426,31.782999999999998
5430716743,5430716740,47.094
5430716744,3582046474,9.33
5430716744,3582046473,27.247999999999998
5430716747,5430716744,47.032000000000004
5430716747,3582046473,33.803
5434527577,69580498,49.402
5436991921,5436991924,41.047
5436991921,69326139,38.341
5436991921,69326143,166.29099999999997
5436991924,4214310936,38.61300000000001
5437070716,69253796,152.379
5437070716,5437070718,36.751000000000005
5437070716,69162726,39.701
5437070718,69162726,46.82
5437070718,69162740,223.624
5437070718,5437070716,36.751000000000005
5437239135,2323344265,41.214
5437239135,69546346,34.344
5437715569,5424450003,20.648
5437715569,69314896,232.51700000000002
5437715569,5424450001,31.881999999999998
5437997317,69193960,331.82199999999995
5437997317,69215092,23.665
5437997623,69546582,26.771
5437997623,69331145,73.536
5437997623,5437997317,48.95799999999999
5437997627,69215092,23.097
5437997627,69546582,32.043
5437997627,69215105,107.76
5439789910,2507265224,10.914
5439789910,2100618915,88.39500000000001
5439789910,5439789911,90.41499999999999
5439789911,69476981,44.519
5439789911,69343170,89.101
5439816367,69407246,581.5699999999999
5439816367,69172429,32.686
5439816370,69172429,23.496
5439816370,5439816367,37.033
5439816370,2507726298,232.355
5439844459,5439844461,58.807
5439844461,4620804637,343.75800000000004
5439844461,4620804637,36.725
5439844461,5439844459,58.807
5439861362,5439861367,41.181
5439861362,5439861367,73.842
5439861362,5439861368,71.922
5439861367,5439861362,41.181
5439861367,5439861362,73.842
5439861367,69359721,77.747
5439861368,5439861362,71.922
5439861378,5439861384,94.04899999999999
5439861384,5439861378,94.049
5439861384,69359721,90.879
5439865185,5439865187,56.471000000000004
5439865187,69489994,94.604
5439865187,69489975,84.37100000000001
5439865187,5439865185,56.471000000000004
5439875306,5439875311,28.168
5439875311,69359861,131.328
5439875311,69253630,282.836
5439875311,5439875306,28.168
5439902423,7260329570,44.603
5439902423,69202969,30.045
5439902425,5845626934,13.419
5439902425,5439902423,36.892
5439902427,5439902425,36.863
5439902427,5439902472,71.524
5439902430,5439902431,27.658
5439902430,5439902434,122.849
5439902430,5439902458,92.483
5439902431,5439902455,38.212
5439902431,5439902430,27.658
5439902431,5439902434,137.554
5439902434,5439902430,122.849
5439902434,5439902431,137.55399999999997
5439902434,5439902460,289.662
5439902445,5439902458,81.67999999999999
5439902455,5439902431,38.212
5439902458,5439902445,81.68
5439902458,5439902430,92.483
5439902458,5439902460,54.814
5439902460,5439902434,289.662
5439902460,5439902458,54.814
5439902460,5439902467,66.625
5439902464,6705417933,23.36
5439902464,5439902472,20.664
5439902467,5439902460,66.625
5439902467,5439902464,19.98
5439902472,5439902467,38.433
5439902472,5439902427,71.524
5439902477,5439902427,39.104
5439902480,69202969,32.122
5439902480,69099722,293.013
5439902480,5439902477,41.07
5439969813,5439969814,35.887
5439969814,2507295134,8.352
5439969814,5439969813,35.887
5439969814,2507295122,292.487
5439978539,5439978541,84.856
5439978541,69145149,192.523
5439978541,69342893,678.225
5439978541,5439978539,84.856
5440005403,69342726,432.35900000000004
5440061533,6681116820,17.934
5440061533,5426445088,171.691
5441875042,1278582054,444.274
5441875047,5441875042,32.052
5441875047,1278558750,30.68
5441892389,69172427,39.005
5441892389,1576286243,174.93899999999996
5441892393,69172427,45.098
5441892393,5441892389,46.446
5441892393,2507729231,89.01
5441923203,69239909,10.941
5441923204,69239993,29.909
5441923204,69239907,10.887
5441923204,5441923203,14.808
5442290113,5442290114,60.43599999999999
5442290113,69097417,91.764
5442290113,69438537,39.805
5442290114,69438537,32.338
5442290114,69438516,244.92000000000002
5442365908,5442365911,32.32
5442365908,69483607,96.939
5442365911,69239982,29.584000000000003
5442365911,3798477115,26.237000000000002
5442365913,69239982,36.729
5442365913,5442365917,30.955
5442365913,69499723,109.305
5442365917,69239982,38.185
5442365917,69239993,238.202
5442595465,69148032,75.70599999999999
5442595465,69391614,43.80299999999999
5442595465,4768032951,30.829
5442595466,69391599,135.699
5442595470,69235821,34.64
5442595470,5442595466,42.514
5442595470,2508789252,111.988
5442662791,69145794,204.19100000000003
5442662794,69145815,29.969
5442662794,780749995,185.60500000000002
5442662794,5442662791,36.719
5443534936,5443534937,211.401
5443534937,69594786,10.379
5443534937,3650929430,162.781
5443534937,69618117,52.55
5444507464,5444507459,29.71
5444507464,69209167,14.762
5444507489,69209167,21.343
5444507489,69209152,329.80899999999997
5444507494,69209167,28.464
5444507494,5444507489,33.63
5466095725,3588437804,493.2049999999999
5466095725,69193021,52.385000000000005
5488997596,5488997606,35.257
5488997596,5488997606,101.194
5488997596,5422172956,10.493
5488997606,5488997596,35.257
5488997606,5488997596,101.19399999999999
5488997606,69536457,83.368
5494480093,69252395,40.357
5494480093,69252301,283.881
5506355645,69233334,18.741
5506355645,69116075,200.737
5509421875,69147108,37.064
5509421875,69172375,65.82900000000001
5509435405,69416858,584.839
5509435405,5509435410,29.87
5509435407,69147050,85.54100000000001
5509435407,1037846094,56.903
5509435409,5509435410,10.015
5509435409,69119297,44.278
5509435410,5509435407,169.148
5509435410,69504154,371.75
5556104948,69532447,88.477
5556139921,69425565,182.276
5558316167,2938285897,21.865
5558316167,69521422,22.872
5558316167,5558316169,35.525
5558316169,69521424,16.136
5558316169,7261179327,189.81
5558383023,69589629,41.539
5558383023,69589631,21.626
5558384716,69389504,45.769
5558384716,566267375,221.76899999999998
5559796332,5559796335,43.998
5559796332,69226307,226.706
5559796332,5559796337,184.04999999999998
5559796334,5559796335,48.987
5559796334,69325489,130.68599999999998
5559796334,2253330515,166.946
5559796335,5559796332,43.998
5559796335,5559796334,48.987
5559796335,69434983,149.106
5559796337,7138737901,12.972
5559796337,5559796332,184.05
5559796337,2253330515,68.02000000000001
5576503007,69438408,13.877
5576503007,69376332,56.137
5576503008,5576503012,24.569000000000003
5576503010,69438408,12.377
5576503010,69624552,31.096
5576503012,5576503013,16.746000000000002
5576503012,69438400,31.76
5576503013,69461826,26.355999999999998
5576552698,4165941928,35.07
5576552698,69461800,20.227
5576552704,5576552709,27.666
5576552709,69650605,17.341
5576552709,69650602,33.32
5576579505,69423732,33.882
5576579505,69438430,44.038
5576579505,69423763,54.476
5576584179,5576584180,10.788
5576584180,69423726,28.572
5576584180,5576584183,11.108
5576584183,5576584186,22.216
5576584186,69423717,22.234
5576584186,5576584188,20.552
5576584188,69423719,17.333
5603893319,5603897922,42.535
5603897922,5603893319,42.535
5603897922,5603897929,16.512999999999998
5603897922,5603897933,23.380000000000003
5603897925,5603897933,31.478
5603897926,5603897936,32.541
5603897929,5603897937,43.311
5603897929,5603897936,18.051
5603897929,5603897922,16.512999999999998
5603897933,5603897925,31.478
5603897933,5603897922,23.380000000000003
5603897933,5603897936,31.134
5603897936,5603897926,32.541
5603897936,5603897933,31.134
5603897936,5603897929,18.051000000000002
5603897937,5603897929,43.311
5603897937,69377456,68.497
5603897937,6703419507,95.152
5603952309,69235862,52.477
5603952309,5603952313,6.628
5603952311,2508789326,58.988
5603952311,5603952309,27.1
5603952313,5603952309,6.628
5603952313,6723382602,69.932
5603952313,5603952311,26.892
5604330221,68299065,10.938
5604330221,68299065,53.593999999999994
5604330222,5604330225,12.332
5604330222,68248759,379.44399999999996
5604330222,5604330221,26.823
5604330225,5604330222,12.332
5604330225,68196149,74.942
5604330225,269929888,41.382
5604466240,69511148,349.014
5604466240,69576791,112.326
5604466240,6369269707,11.57
5606475475,2277890056,23.634
5606475475,2277890049,39.106
5606475475,2277890067,51.285
5606542871,69292623,120.047
5606542871,1930011417,71.084
5606542871,5606542872,28.973999999999997
5606542872,5606542875,20.195
5606542872,5606542877,19.094
5606542872,5606542871,28.973999999999997
5606542873,5606542876,13.633
5606542873,2046334898,27.824999999999996
5606542873,5606542877,182.10399999999998
5606542874,5606542875,114.92
5606542874,5606542875,154.179
5606542874,5606542876,39.766
5606542875,5606542874,114.92
5606542875,5606542874,154.17899999999997
5606542875,5606542872,20.195
5606542876,5606542877,114.782
5606542876,5606542873,13.633
5606542876,5606542874,39.766
5606542877,5606542876,114.782
5606542877,5606542872,19.094
5606542877,5606542873,182.10400000000004
5609145214,5425955147,3.539
5609145214,69595048,85.208
5609145218,5609145214,58.951
5609155790,1142225944,176.782
5616755471,5616755485,81.151
5616755485,69359739,7.006
5616755485,69359794,1068.8229999999999
5616808866,2507247421,32.928
5616899240,5426445090,44.35
5616899240,5616899246,20.323
5616899241,3566472242,41.39
5616899241,3566472243,6.757
5616899241,9009706696,21.172
5616899245,5616899246,8.617
5616899245,5426445088,21.306
5616899245,5616899241,25.945999999999998
5616899246,5426445096,21.028
5616899246,5616899245,8.617
5616899246,5426445090,36.502
5616908537,2507295116,254.20799999999997
5617170750,69169082,32.714
5617170750,1572573841,112.22800000000001
5617170754,69169082,39.56
5617170754,5617170750,51.839999999999996
5649592801,69465833,9.642
5649592801,5430651840,26.727
5649592801,5430651846,37.949
5649592815,69133293,6.724
5649592815,69191500,17.367
5649592816,68147084,6.028
5649592816,68196556,21.656
5649592817,69616210,11.944
5649592817,5430651838,140.841
5674224731,69189249,225.45399999999995
5674224731,69199068,44.498
5674224731,69199066,80.75599999999999
5689502842,8408792065,54.42000000000001
5697439033,68186091,30.828
5698237883,5698237886,131.607
5698237883,69272112,115.05600000000001
5698237883,69272099,46.535
5698237886,5698237883,131.607
5726312555,2496337512,16.749
5726312555,5726312556,122.834
5726312555,69361169,337.234
5726312556,5726312555,122.834
5744328941,69143369,46.4
5745898518,68203815,74.791
5785120773,69518766,240.09500000000003
5785120773,69128990,147.232
5785120773,1278582069,109.486
5787165556,2496336163,9.13
5787165556,2496336167,66.454
5787165556,5787165557,61.948
5787165557,2496336094,131.229
5787165557,2496336163,61.218
5795307638,5795307644,10.231
5795307638,69325747,82.26
5795307644,5795307638,10.231
5795307644,69577527,166.82199999999997
5795307647,69325747,11.476
5795307647,69244128,269.70500000000004
5795307647,5795307644,80.166
5808118244,69346748,49.93
5808118245,69565759,78.097
5812940818,69207454,32.48
5832558646,69235391,194.582
5832558646,69502960,16.258
5832558650,69383236,21.745
5832558650,5832558646,100.39299999999999
5834750139,69486356,5.001
5834750139,5834750141,50.666
5834750139,69486339,77.178
5834750141,5834750139,50.666
5834999418,69444988,150.64999999999998
5835099942,5835099943,46.494
5835099942,69444434,134.85999999999999
5835099942,69421586,322.72
5835099943,5835099944,71.346
5835099943,5835099942,46.494
5835099943,5835099947,24.093
5835099944,5835099943,71.346
5835099944,5835099946,21.381
5835099944,5835099945,35.912
5835099945,5835099944,35.912
5835099946,5835099944,21.381
5835099947,5835099943,24.093
5835730175,69546153,106.94999999999999
5835994760,5835994761,61.876
5835994760,69097417,404.24500000000006
5835994760,69097411,140.55700000000002
5835994761,5835994760,61.876
5836105564,5836105569,38.46
5836105564,69217182,301.434
5836105564,69281576,103.841
5836105569,5836105564,38.46
5836186043,69349519,92.502
5836186043,69599353,115.399
5836186043,69582962,123.13900000000001
5840612183,8919474676,3.831
5840612183,69141782,354.21900000000005
5840612183,2985378427,155.853
5843180851,5426300113,26.997
5843180854,5412011725,29.111
5844983315,5426025960,21.48
5844983316,5426025949,6.721
5845549813,69486339,211.163
5845626934,5439902477,12.429
5845626934,69202969,11.589
5845772425,69426942,59.652
5845772425,69426919,290.808
5845772425,5845772445,47.07599999999999
5845772441,5845772442,248.64
5845772442,5845772441,248.64
5845772442,5845772445,344.72499999999997
5845772442,5845772444,70.293
5845772444,5845772442,70.293
5845772445,5845772442,344.72499999999997
5845772445,5845772425,47.07599999999999
5845772445,5845772447,78.434
5845772447,5845772445,78.434
5848135321,69424406,352.962
5849002180,5422353640,27.043
5849002181,5422353640,28.634
5850211481,5426092998,13.932
5850211482,5426093336,19.386000000000003
5850690838,9308935583,4.426
5850690838,68279762,224.642
5852767693,3572892693,184.245
5852767693,69290890,131.734
5852767693,5852767697,97.91399999999999
5852767697,5852767705,289.155
5852767697,5852767693,97.91399999999999
5852767697,5852767708,85.376
5852767705,5852767697,289.15500000000003
5852767708,5852767697,85.376
5853070780,336156400,30.297
5861796494,69620392,143.771
5863081123,5863081126,6.14
5863081123,2273936497,24.114
5863081125,5863081123,11.234
5863081125,69594687,10.213
5863081126,69259229,12.285
5863081126,2273936422,40.482
5863093597,69439702,48.959
5863093597,3583614819,15.865
5902190219,69255317,712.359
5910801765,69116328,16.33
5925771078,68203803,39.357
5925825909,6981646768,325.14200000000005
5940874974,69367449,375.828
5940874974,1280114240,45.294
5940874978,69193619,103.346
5940874978,1280114240,51.877
5940874978,5940874974,71.543
5940874982,5940874978,73.965
5940874982,1280114240,47.748
5940874982,69461163,492.663
5940875087,69387621,80.956
5940875087,330661640,34.455
5940875109,69172569,18.476
5940875119,69444475,261.985
5940875119,69487787,71.676
5940875124,69487787,73.788
5940875124,5940875119,32.235
5941246169,5941246170,2.8409999999999997
5941246170,5941246175,7.6899999999999995
5941246170,5941246177,21.482
5941246171,5941246178,2.1
5941246173,5941246171,7.511
5941246173,5941246174,25.321
5941246174,68212041,51.196999999999996
5941246174,5941246171,27.391
5941246175,5941246173,3.3000000000000003
5941246177,68208682,75.62100000000001
5941246177,5941246175,18.203
5941246178,5941246179,4.358
5941246178,5941246169,9.956999999999999
5941246179,5416216844,15.687000000000001
5941246179,5416216847,28.599
5941482542,69439318,247.27499999999998
5941482542,3093433740,38.762
5941482550,5430690405,4.949
5941482550,69326119,29.661
5941482554,69326119,27.305
5941482554,5941482550,36.867999999999995
5941482554,69233189,556.429
5941482555,69172901,15.079
5941482555,69172899,47.952
5941482559,69306883,30.09
5941482559,69436942,383.30800000000005
5941482563,69306883,24.426
5941482563,5941482559,39.398
5941482563,69306878,199.065
5941482573,69349346,111.917
5941482573,69195707,36.676
5941663025,5941663028,51.4
5941663025,69136464,160.415
5941663025,69211638,42.563
5941663028,5941663031,82.473
5941663031,69162830,28.873
5941663031,5941663032,71.957
5941663032,69211638,32.691
5941663032,69325631,34.873999999999995
5941663034,69182180,25.66
5941663034,2507391567,242.70800000000003
5941663034,69182183,52.379999999999995
5947379191,5947379199,36.856
5947379191,69151302,174.332
5947379191,69446601,27.988999999999997
5947379195,69446601,25.184
5947379195,69446600,181.535
5947379199,69446601,24.808
5947379199,69138849,121.113
5947379199,5947379195,38.91
5949795920,69201001,7.044
5949795920,69200963,470.66400000000004
5949795920,69279072,242.937
5949835664,69159110,23.989
5949835664,1278582069,110.66900000000001
5949835664,5949835673,45.488
5949835673,69159108,69.547
5949835673,1278585297,45.75900000000001
5949835680,69159108,2.569
5949835680,69159106,134.602
5949835680,69237515,99.7
5949881432,1926522639,20.283
5949881432,5424188065,89.726
5949881432,5949881435,149.35899999999998
5949881435,1926522639,67.919
5949881435,1926522638,38.04
5952747019,69203014,1307.5529999999999
5952747019,69232404,162.951
5952747042,1576286228,11.91
5952747042,69172419,75.394
5952747042,69342430,415.503
5952811158,69306830,46.81
5952811158,69151943,6.823
5952811167,1037984501,447.436
5954332603,69306883,26.31
5954332603,69409715,177.06799999999998
5954332603,5941482563,37.8
5954332612,69388272,15.923
5954332612,69230405,78.14699999999999
5954332613,69388272,43.516
5954332613,69388269,17.444000000000003
5954332613,5954332612,41.611
5954332620,69421734,625.515
5954332620,69668232,30.017
5954332624,69141370,57.131
5954332624,69668232,26.783
5954332624,5954332620,38.847
5980094970,69223173,292.94899999999996
5991278926,69170903,131.045
5991278926,69170865,457.788
5991278939,5991278926,13.348
5999277753,69259226,6.973
5999389880,69178106,113.185
6008106787,1930011414,423.788
6008106787,6008106789,64.165
6008106789,6008106805,360.36899999999997
6008106805,6008106789,360.369
6008106805,6008106814,360.379
6008106814,6008106823,236.888
6008106823,6008106814,236.888
6008106823,6008106847,1262.241
6008106847,6008106865,1168.585
6008106865,6008106847,1168.5849999999998
6008106865,6008106884,1189.144
6008106884,6008106887,53.344
6008106887,6008106884,53.344
6008106887,6008106918,1031.47
6008106918,6008106931,1010.0579999999997
6008106918,3838378337,600.1220000000001
6008106931,69399025,494.64000000000004
6008106931,6008106918,1010.0580000000001
6008665017,69596509,130.497
6008665017,69372754,10.154
6008665017,2703578675,63.352000000000004
6016411377,69506046,4.199
6016411377,69191461,113.70400000000001
6016411377,69191449,222.488
6016411377,69214484,125.396
6043511429,69262596,39.001
6043511429,6043511430,6.706
6043511429,6043511433,27.263
6043511430,1928229681,80.105
6043511430,6043511429,6.706
6043511432,1928229683,9.507
6043511432,69262593,7.625
6043511433,1928229683,7.256
6043511433,69262593,9.613
6091664241,6091664245,48.254000000000005
6091664241,69331349,45.24
6091664245,69331349,26.141
6091664245,69331341,285.235
6091664246,6091664249,27.516
6091664246,69312147,31.601
6091664246,69146328,332.889
6091664249,69312147,34.764
6091664249,69312143,203.67000000000002
6191573280,68208843,194.213
6191573280,68208825,81.986
6191573280,6191573281,45.013999999999996
6191573281,6191573280,45.013999999999996
6191573281,6191574887,32.937999999999995
6191573281,6191574885,44.38
6191574885,6191573281,44.379999999999995
6191574887,8316420994,32.705
6191574887,6191573281,32.937999999999995
6191574887,6191574888,74.633
6191574888,6191574890,105.616
6191574888,6191574889,18.662
6191574888,6191574887,74.633
6191574889,6191574888,18.662
6191574890,68429122,35.805
6191574890,6191574888,105.616
6191574890,68199405,384.80899999999997
6252180242,69521845,245.36399999999998
6257404619,69218317,84.999
6305792940,68196087,29.673
6305792940,68194535,106.801
6305792940,6305792941,118.71199999999999
6305792941,68277956,171.293
6305792941,68211352,72.661
6349959591,3627318095,14.416
6350060850,5466095725,102.659
6350060850,69193021,76.013
6350188004,322825854,394.202
6350188004,322825860,951.0940000000002
6350207456,6350207462,34.798
6350207456,2239696586,20.473
6350207462,2239696586,22.872
6350207462,2239696525,462.1000000000001
6353799942,6948951033,27.067
6353799942,69328841,214.692
6353799942,6829725146,28.996
6353799950,6948951030,50.832
6353799950,6829725147,70.824
6353799950,6948951032,86.863
6369269707,69349951,5.114
6369269707,6369269710,86.915
6369269707,5604466240,11.57
6369269710,69559872,121.184
6404727808,69179068,9.423
6404727808,5292420707,345.642
6404727823,69256287,9.9
6404727823,69256283,121.735
6404727823,6404727830,144.94899999999998
6404727826,69230961,10.977
6404727826,2508763908,338.52
6404727826,6404727832,358.486
6404727829,69375826,10.835
6404727829,69347809,118.257
6404727829,6404727826,141.371
6404727830,69457909,11.102
6404727830,6404727829,148.10999999999999
6404727832,69457897,10.969
6404727832,69172091,380.98199999999997
6404727832,6404727808,301.60999999999996
6425647261,6425647282,264.9579999999999
6425647282,69224134,191.94599999999997
6425647282,69167461,729.9949999999999
6425647282,6425647261,264.95799999999997
6461098343,69195303,146.56199999999998
6461098343,69195276,412.664
6461098343,6461098345,90.28999999999999
6461098345,6461098343,90.28999999999999
6464593828,4232542100,167.633
6464593828,6464593838,79.553
6464593828,6464593833,109.627
6464593833,6464593838,31.858
6464593833,6464593837,103.509
6464593833,6464593828,109.627
6464593837,6464593833,103.509
6464593838,6464593833,31.858
6464593838,6464593828,79.553
6464593838,2507794373,165.47500000000002
6520487568,69217182,125.117
6521799667,69172569,153.16099999999997
6521799667,69172593,229.164
6521799667,6521799668,152.277
6521799668,69171523,123.627
6521799668,69171513,129.977
6568777764,69244070,238.138
6568777764,69244050,128.948
6568777764,69244101,195.282
6681116820,5440061533,17.934
6694626453,1235755387,179.018
6694873637,7057284347,63.131
6694873637,69167160,78.175
6694873637,5411837870,165.339
6694873637,7057284348,62.6
6694977853,69431254,36.519
6695001427,69637294,109.08500000000001
6695001427,7783002216,128.817
6695190687,3368500538,63.736999999999995
6695190687,69341783,689.049
6695190688,3368500538,58.461
6695190688,6695190687,37.144000000000005
6696412971,1278585299,33.881
6696412971,69425017,384.68399999999997
6696412971,6696412973,84.642
6696412973,1278585289,33.959
6696412973,69425012,372.80400000000003
6696412973,6696412971,84.642
6696412978,283206885,21.987
6696412978,6696412979,62.373
6696412978,1278585298,31.596
6696412979,6696412978,62.373
6696532289,69169882,128.207
6696532289,69169841,320.264
6696532289,6696532300,146.92600000000002
6696532300,6696532289,146.92600000000002
6696616946,69352013,78.315
6696616946,69536317,122.363
6696616946,6696616954,186.8
6696616954,9390784276,12.204
6696616954,6696616946,186.79999999999995
6696616954,6696616955,32.829
6696616955,69636413,60.074
6696616955,69623766,184.358
6696616955,6696616954,32.829
6696618126,6696618127,47.504
6696618126,69595512,133.409
6696618126,69207865,210.413
6696618127,6696618126,47.504
6696669560,6696669562,107.762
6696669561,6696669562,16.927
6696669561,9453826342,182.095
6696669561,69170815,374.895
6696669562,6696669561,16.927
6696669562,69421329,115.838
6696669562,6696669560,107.762
6697272834,69309764,195.28200000000004
6697272834,2508783192,53.882
6697272834,6697272846,113.142
6697272846,6697272834,113.142
6697281862,2507245751,57.773
6697281862,6697281871,251.78399999999993
6697281871,6697281862,251.784
6697324701,69181295,131.68800000000002
6702559779,69229821,33.573
6702559779,69229819,266.459
6702559779,6702607485,117.481
6702559855,68332339,201.18600000000004
6702559855,68221067,48.294000000000004
6702559855,6702559857,26.591
6702559857,68162910,63.516
6702559857,6702559855,26.590999999999998
6702559857,6702559866,40.859
6702559866,6702559857,40.85900000000001
6702607485,6702559779,117.48100000000001
6702607488,69433790,49.592
6702607488,69628985,21.161
6702607488,6702607492,121.365
6702607492,6702607488,121.36500000000001
6702607493,69357530,49.776
6702668241,69239968,23.4
6702668241,69239909,121.75800000000001
6702869893,6709647925,63.582
6702869893,69528712,78.888
6702869893,69435707,213.277
6703057267,69365844,148.879
6703057267,2507722701,11.521
6703057267,6703057269,51.025
6703057269,6703057267,51.025
6703419507,6703419508,10.576
6703419507,5603897937,95.152
6703419507,69239168,140.81
6703419508,6703419507,10.576
6703419598,68282039,114.927
6703419598,68296085,155.718
6703419598,6703419601,118.851
6703419601,6703419598,118.851
6703419601,6703419603,14.113000000000001
6703419601,6944488779,20.661
6703419603,6944488779,14.889
6703419603,6703419601,14.113
6703419603,6944488778,21.844
6705417933,5439902464,23.36
6705417933,6705417939,65.505
6705417933,6705417935,91.753
6705417935,6705417938,88.541
6705417935,6705417938,191.063
6705417935,6705417933,91.753
6705417938,6705417935,88.541
6705417938,6705417935,191.063
6705417938,6705417941,25.775
6705417939,6705417933,65.505
6705417941,6705417938,25.775
6705429534,69113686,66.63
6705429535,6705429536,13.545
6705429535,3588437801,109.303
6705429535,3588437793,53.117000000000004
6705429536,6705429535,13.545
6705448252,69124415,6.206
6705448252,69326154,27.646
6705448252,6705448253,41.728
6705448253,6705448252,41.728
6705906231,69184044,144.817
6705906231,69184016,406.13300000000004
6705906231,6705906238,143.98200000000003
6705906238,6705906231,143.98200000000003
6707628938,69222583,94.248
6707628938,69191498,80.71900000000001
6707628938,6707628941,71.798
6707628941,6707628946,20.871
6707628941,6707628944,62.871
6707628941,6707628938,71.798
6707628944,6707628941,62.871
6707628946,6707628941,20.871
6707790494,6707790495,42.47
6707790494,3370843978,159.585
6707790494,69490312,154.262
6707790495,6707790494,42.47
6707790495,6707790497,33.83
6707790495,6707790496,30.169
6707790496,6707790495,30.169
6707790497,6707790495,33.83
6709647925,6702869893,63.582
6709824987,69366484,151.991
6709885355,2507295133,49.253
6710154001,69349631,146.01299999999998
6715061026,68280751,113.96699999999998
6715061026,68178861,336.876
6716313277,69349410,59.998
6722848656,5312563791,61.432
6722848656,69611529,304.742
6722848656,6722848659,102.20100000000001
6722848659,6722848656,102.201
6723382602,69235850,7.284
6723382602,5603952313,69.932
6723382602,6723382608,82.059
6723382608,6723382602,82.05900000000001
6725691565,69471555,10.459
6725691565,5412756788,313.288
6725704902,69513163,10.539
6725704902,69239720,63.217999999999996
6725704904,6725704905,4.675
6725704904,69233937,246.743
6725704905,69233944,10.137
6725704905,6725704902,164.113
6729480943,69274846,63.205000000000005
6739026390,69311036,184.873
6829703068,69569796,174.79199999999997
6829725145,6948951029,28.892
6829725145,69328841,28.525000000000002
6829725145,6948951030,102.888
6829725146,6948951039,77.779
6829725146,6353799942,28.996
6829725146,6948951031,29.234
6829725147,7098891298,49.952
6829725147,6948951029,51.206
6829725147,6353799950,70.824
6836708168,407197269,31.984
6836708168,5258352056,95.875
6836708168,6836708174,28.974
6836708172,6836708173,29.757
6836708172,6836708174,76.024
6836708173,6836708172,29.757
6836708173,5258352055,27.512999999999998
6836708173,69524000,100.887
6836708174,6836708168,28.974
6836708174,6836708172,77.31
6837138256,69139329,145.65200000000002
6837138258,69139329,141.51600000000002
6866732209,68387279,37.698
6866732209,68390029,138.528
6866732209,6866732212,31.842000000000002
6866732210,6866732212,32.321
6866732211,6866732212,29.854
6866732212,6866732210,32.321
6866732212,6866732211,29.854
6866732212,6866732209,31.842000000000002
6867154102,69476279,172.754
6867154102,69425151,12.574
6872048875,68358882,50.996
6932112514,69244199,116.414
6932112515,2496211773,212.60600000000002
6935450036,69351312,225.77200000000002
6937777857,6937777871,343.522
6937777871,69476416,53.016000000000005
6937777871,69347782,275.992
6937777871,6937777857,343.52200000000005
6944488778,6703419603,21.844
6944488779,6703419601,20.661
6944488779,6703419603,14.889
6944488779,6944488782,19.990000000000002
6944488782,6944488779,19.99
6945216240,3638494059,79.839
6945216240,69258470,90.515
6945216240,3638494054,60.013000000000005
6948951029,6829725147,51.206
6948951029,6829725145,28.892
6948951029,6948951030,72.934
6948951030,6353799950,50.832
6948951030,6948951029,72.934
6948951030,6829725145,102.888
6948951031,6948951032,94.468
6948951031,6829725146,29.234
6948951031,7098891298,55.870000000000005
6948951032,6948951031,94.468
6948951032,6948951039,43.388000000000005
6948951032,6353799950,86.863
6948951033,6353799942,27.067
6948951033,69383177,42.829
6948951033,6948951039,139.933
6948951039,6948951032,43.388
6948951039,6829725146,77.779
6948951039,6948951033,139.933
6958018021,68204752,28.23
6958018021,6958018023,24.093
6958018021,68208825,278.539
6958018023,68294139,123.72899999999998
6958018023,68204752,28.444
6961063325,69330097,169.97899999999998
6978290095,69215997,60.911
6978295800,2917601804,39.042
6978295808,6978295814,31.494
6978295808,2917601804,46.158
6981646739,69422200,201.663
6981646739,6981646768,54.372
6981646768,69205758,6.149
6981646768,5925825909,325.14199999999994
6981646768,6981646769,301.853
6981646769,69439615,13.29
6981646769,6981663184,93.122
6981646778,69122861,19.098
6981646778,6981681832,26.43
6981646784,69100648,18.39
6981646784,69122864,157.06
6981663172,6981667985,25.369
6981663172,69122864,18.472
6981663184,69100648,25.714
6981663184,6981646784,17.521
6981667985,69439625,74.325
6981667989,6981667994,27.930999999999997
6981667989,69100647,21.155
6981667994,69439615,94.075
6981681832,69504039,558.575
6985822876,6985822882,47.422
6985822876,6985822881,73.597
6985822876,7020533405,35.034000000000006
6985822881,6985822883,39.301
6985822881,6985822882,31.958
6985822881,6985822876,73.59700000000001
6985822882,6985822881,31.958
6985822882,5430636462,10.532
6985822882,6985822876,47.422
6985822883,6985822881,39.301
7020533395,69100804,145.881
7020533395,7020533397,126.457
7020533395,7020533405,229.26000000000002
7020533397,7020533405,114.303
7020533397,69639329,140.579
7020533397,7020533395,126.457
7020533397,7020533404,133.29500000000002
7020533404,69100804,139.34
7020533404,69100806,140.48
7020533404,7020533397,133.295
7020533405,7020533397,114.303
7020533405,6985822876,35.034000000000006
7020533405,7020533395,229.26
7022228584,69163637,83.608
7022228584,69202277,155.875
7022228584,69348359,128.09300000000002
7057284347,6694873637,63.131
7057284347,69122351,129.006
7057284348,6694873637,62.6
7057284348,69373735,226.04600000000002
7062844531,69260636,10.883
7062844531,7062844532,200.529
7062844532,69529481,113.792
