osmid,y,x
2508785275,33.8185794,-84.3632803
2508785278,33.8187116,-84.3650977
2508785288,33.8190981,-84.3632755
2508785289,33.8192149,-84.3672536
2508785290,33.8191911,-84.3642322
2508785294,33.8192768,-84.3649349
2508785296,33.8192728,-84.3652794
2508785301,33.8194365,-84.3651155
2508789162,33.8245576,-84.3560437
2508789167,33.8246221,-84.3567302
2508789190,33.8249478,-84.3554198
2508789199,33.8251428,-84.3569326
2508789222,33.8256941,-84.3567721
2508789224,33.8257207,-84.3552194
2508789228,33.8258648,-84.3557592
2508789252,33.8266922,-84.3538399
2508789257,33.8268296,-84.3544553
2508789258,33.8268533,-84.3536782
2508789262,33.8270357,-84.3514164
2508789264,33.8270502,-84.35389
2508789298,33.8275813,-84.3513247
2508789305,33.8276486,-84.3517715
2508789325,33.8282234,-84.3512033
2508789326,33.8282339,-84.3538515
2508789337,33.8284,-84.3526341
2508836149,33.858398,-84.4535035
2508836197,33.8599608,-84.4516748
2508836204,33.8600987,-84.4515339
2508836209,33.8601582,-84.4511847
2508836222,33.8602469,-84.4502966
2508843190,33.831262,-84.3536767
2508843215,33.8326345,-84.3590642
2508843231,33.832934,-84.3589767
2508843237,33.8333428,-84.3581426
2508843239,33.8333482,-84.3576714
2508843243,33.8334408,-84.3545496
2508843245,33.833479,-84.3588175
2508843257,33.8336701,-84.3587709
2508843262,33.8337309,-84.3577695
2508843276,33.8339782,-84.3566646
2508843277,33.8339794,-84.3560374
2508843285,33.834112,-84.3588157
2508843290,33.8344711,-84.3579507
2508843291,33.8344713,-84.3578649
2508843305,33.8348128,-84.359022
2508843353,33.836198,-84.3586127
2508843355,33.8362845,-84.3579805
2508843388,33.8370387,-84.3586704
2508843401,33.8372054,-84.3581414
2508843402,33.8372248,-84.3586673
2508843417,33.8377463,-84.3586586
2508843418,33.8377547,-84.3589965
2508843419,33.8384648,-84.3588432
2508843420,33.8384666,-84.3586466
2508843421,33.838469,-84.3583882
2508846732,33.8379691,-84.4332939
2508846746,33.8395675,-84.4336509
2508846774,33.8441532,-84.4369803
2508850472,33.8427385,-84.3554975
2508850510,33.8436483,-84.3559184
2508853731,33.8525506,-84.4308031
2508865303,33.8622961,-84.445577
2508865309,33.8623158,-84.4443583
2508865312,33.8623336,-84.4446533
2508865362,33.8626932,-84.4399135
2508865363,33.8626935,-84.4499906
2508865380,33.8628512,-84.4499758
2508865392,33.8628896,-84.4485492
2508865400,33.862962,-84.4499694
2508865401,33.862969,-84.4485381
2508865453,33.8631929,-84.4512576
2508865499,33.8637283,-84.443305
2508865530,33.8694674,-84.4414359
2508865542,33.8697225,-84.448433
2508883360,33.8488924,-84.3532884
2508885367,33.8090083,-84.4098637
2508885391,33.8092639,-84.4090182
2508885394,33.8094729,-84.4097168
2508885399,33.8097007,-84.4091221
2508885400,33.8098761,-84.4097206
2508885448,33.8108106,-84.4131245
2508885457,33.8109347,-84.4143624
2508885460,33.8112463,-84.41409
2508885462,33.8115063,-84.4135056
2508974514,33.8773427,-84.3762586
2508974515,33.8773427,-84.376692
2509917599,33.8493402,-84.4301126
2511723747,33.7974455,-84.3524306
2511723758,33.7984423,-84.3524811
2511723759,33.7984423,-84.3526164
2511723766,33.7995004,-84.3524666
2511729190,33.7919943,-84.3683114
2511729192,33.7925574,-84.3683771
2511829122,33.7603113,-84.3494029
2511829126,33.7604277,-84.3490154
2511829130,33.7607202,-84.3494086
2511829133,33.761856,-84.3492828
2511829134,33.7618892,-84.3496286
2511829139,33.7621791,-84.3491722
2511829141,33.7621849,-84.3492813
2511829147,33.7703659,-84.3499133
2511829150,33.7710768,-84.3499117
2511912086,33.7554275,-84.360599
2511912092,33.7554764,-84.3605377
2511912093,33.7554822,-84.3602261
2511912095,33.7555355,-84.3597203
2511912098,33.7556194,-84.3597738
2511912104,33.7557662,-84.3599898
2511912106,33.7575868,-84.3667219
2511912108,33.7578272,-84.3656198
2511912118,33.7598645,-84.3690716
2611736892,33.7372169,-84.3878493
2611736897,33.7370927,-84.3883889
2611736916,33.7370937,-84.3903668
2611736920,33.7372442,-84.3908712
2640260302,33.7700653,-84.404069
2641404124,33.7568967,-84.3902035
2672279830,33.7328279,-84.3939296
2672279831,33.7328424,-84.3936349
2703578675,33.7627623,-84.387606
2706655645,33.8506652,-84.3619498
2706655647,33.8508168,-84.3623457
2706655649,33.8517868,-84.3698443
2706655650,33.851829,-84.3696796
2706655652,33.8518535,-84.3697738
2706655653,33.8518812,-84.3698942
2706655655,33.8519216,-84.369679
2706655657,33.852009,-84.3697295
2745038162,33.8037557,-84.4154016
2752813293,33.8634866,-84.4407579
2794597953,33.8276357,-84.3604315
2794597959,33.8237069,-84.3518667
2842388599,33.8236149,-84.3550672
2854183970,33.6973061,-84.4175307
2854183971,33.6973371,-84.4184169
2867345694,33.8428524,-84.4230198
2867345696,33.8437968,-84.4244238
2867449809,33.8456778,-84.4271442
2867449850,33.8618921,-84.4359874
2890041373,33.8240782,-84.3562481
2890041374,33.8240965,-84.3560263
2890041378,33.824163,-84.3561756
2890041388,33.8249784,-84.3544263
2890041392,33.8251233,-84.3593491
2890041394,33.8252811,-84.3605026
2890041396,33.8255465,-84.3608955
2890052509,33.8257731,-84.3606326
2898356743,33.656379,-84.5210469
2903611339,33.7536551,-84.3785769
2906518943,33.8129937,-84.4768117
2909088371,33.755508,-84.3597605
2909516843,33.755785,-84.4698262
2909537441,33.7507063,-84.4456863
2909537442,33.7506579,-84.4461106
2909846019,33.7852768,-84.4224417
2911510955,33.7865508,-84.3904183
2911510961,33.7865803,-84.3878099
2911510962,33.7865854,-84.3892436
2911510963,33.7866506,-84.38697
2917600637,33.773202,-84.5151516
2917600647,33.7757107,-84.5119876
2917600651,33.7760611,-84.5128889
2917600677,33.7831679,-84.5070661
2917601804,33.7872033,-84.5031442
2919090912,33.7646506,-84.394567
2919090915,33.7646577,-84.3953293
2925456284,33.6564328,-84.5123345
2926152588,33.6568567,-84.5135816
2926152590,33.6558143,-84.5126979
2926153651,33.6588604,-84.5087672
2932217632,33.8496219,-84.4141883
2938285897,33.7895028,-84.3760757
2985378427,33.8203045,-84.4531416
2993189362,33.7868802,-84.4073846
3014795105,33.8519677,-84.3698867
3075942846,33.7440121,-84.341337
3075942867,33.7442126,-84.3412432
3090659085,33.7734274,-84.4256985
3090667529,33.7729192,-84.4267917
3090667539,33.7722146,-84.4281558
3090667543,33.7718871,-84.4285433
3090667544,33.7727701,-84.4087182
3090667865,33.7732203,-84.4093418
3090667866,33.7731724,-84.4097174
3090667867,33.7732363,-84.4089716
3090667868,33.773201,-84.408755
3093433732,33.8137115,-84.4687224
3093433740,33.8138715,-84.4683526
3093433749,33.8140881,-84.4682421
3093433751,33.8141993,-84.4680857
3103997617,33.7640039,-84.3920047
3107573046,33.7637207,-84.4016691
3107573052,33.7635763,-84.4016729
3107573053,33.7636201,-84.4013927
3107884158,33.8287602,-84.4158067
3107884159,33.8291067,-84.4155894
3107884163,33.8290442,-84.4159279
3121628342,33.7351404,-84.3922381
3266251784,33.6930025,-84.3805243
3290613739,33.6525892,-84.3976734
3300449672,33.8778447,-84.4038232
3342859585,33.7739647,-84.4025862
3358461082,33.7854438,-84.4427605
3358461083,33.7854569,-84.4442614
3358461092,33.7863085,-84.4447016
3358461699,33.7868347,-84.4442802
3358461700,33.7868727,-84.4468324
3358461703,33.7874103,-84.443816
3358461704,33.7875965,-84.4436429
3358461709,33.7885122,-84.4464257
3368500538,33.8212688,-84.4549183
3368563936,33.8170137,-84.4472627
3368563939,33.8160766,-84.4454938
3369205352,33.7511085,-84.3849033
3369264704,33.7512649,-84.3795037
3369264705,33.7512426,-84.3766652
3369514499,33.7602086,-84.3494833
3370402164,33.751251,-84.3777221
3370402166,33.7523577,-84.3777127
3370402177,33.7512528,-84.3779595
3370402178,33.752352,-84.3766537
3370723076,33.8143146,-84.4404896
3370723077,33.8142548,-84.4405454
3370727002,33.8099476,-84.4387318
3370727003,33.8099414,-84.4386001
3370727004,33.8103593,-84.4387007
3370727006,33.8104562,-84.4388536
3370843972,33.7885282,-84.4282242
3370843973,33.7885104,-84.4283091
3370843978,33.8024792,-84.4362685
3370843979,33.8024787,-84.4363933
3370847507,33.7946852,-84.4319296
3370847513,33.7906783,-84.4294926
3376404864,33.7632522,-84.3603196
3376411396,33.7939223,-84.3700879
3382299284,33.7985788,-84.38771
3382299285,33.7977058,-84.3877186
3382299289,33.7971622,-84.3888078
3383938506,33.7967904,-84.3877124
3385328777,33.7445117,-84.4742846
3385328783,33.7445873,-84.4730315
3385337699,33.7458187,-84.475565
3385337715,33.7467007,-84.4744635
3413982333,33.7577015,-84.3763781
3416374759,33.7711186,-84.3658982
3453793698,33.8262094,-84.4186725
3453793699,33.8272258,-84.4208924
3453882567,33.7343689,-84.5130347
3453894562,33.7344405,-84.510845
3453894563,33.7345127,-84.5106091
3453894564,33.7345433,-84.5108493
3455170112,33.7467041,-84.4016232
3455170113,33.7470755,-84.4021131
3505311495,33.825027,-84.3595737
3505588344,33.7989385,-84.4048389
3530817295,33.7365863,-84.4156747
3534067773,33.8725725,-84.370264
3536526090,33.7647238,-84.314667
3564512007,33.79257,-84.36182
3566472242,33.6601572,-84.5083464
3566472243,33.660166,-84.5088665
3567025696,33.8094578,-84.4139545
3567025699,33.8095837,-84.4146343
3567102484,33.8597719,-84.4317473
3572208346,33.7687457,-84.349895
3572892693,33.7535448,-84.5249541
3572892702,33.7558773,-84.5251356
3573076740,33.803197,-84.3994767
3573144498,33.6984198,-84.3906892
3573185696,33.7680429,-84.3929971
3574958223,33.8275522,-84.4229226
3574964393,33.7459477,-84.399084
3574964397,33.7464609,-84.3995519
3581122821,33.8027082,-84.4007152
3581122822,33.8028513,-84.3998741
3582046214,33.7597174,-84.3905698
3582046226,33.7597242,-84.3920859
3582046257,33.7584029,-84.3906656
3582046261,33.7590162,-84.389186
3582046262,33.7587329,-84.3888988
3582046263,33.7583646,-84.3885208
3582046274,33.7584382,-84.3876252
3582046283,33.7577455,-84.3876532
3582046290,33.7573452,-84.3895775
3582046397,33.7569312,-84.3881192
3582046407,33.7559758,-84.3881992
3582046416,33.755718,-84.3878676
3582046422,33.7555636,-84.3861218
3582046426,33.7555565,-84.3842706
3582046427,33.7555521,-84.3822548
3582046429,33.7555342,-84.3802458
3582046430,33.7555314,-84.379425
3582046432,33.7555181,-84.3779655
3582046433,33.7555103,-84.3765953
3582046437,33.7555008,-84.3755332
3582046439,33.755491,-84.37438
3582046452,33.7543598,-84.3743863
3582046457,33.7543779,-84.3755454
3582046459,33.7543922,-84.3766067
3582046460,33.7542905,-84.3780714
3582046462,33.7543259,-84.3791169
3582046467,33.7543686,-84.3794192
3582046468,33.7543828,-84.3803027
3582046472,33.7544623,-84.3822992
3582046473,33.7544879,-84.3843129
3582046474,33.7544912,-84.3847085
3582046479,33.7544929,-84.3880291
3582046482,33.7545008,-84.3885213
3583535586,33.8279016,-84.3609873
3583614818,33.7723714,-84.4093364
3583614819,33.7730799,-84.4093214
3583920759,33.7587574,-84.3503596
3583995633,33.7637779,-84.4001052
3583995634,33.7638853,-84.4001035
3583995635,33.7661088,-84.4000825
3586115603,33.8580334,-84.4399675
3586115618,33.8581903,-84.4389697
3588437390,33.8501317,-84.3795112
3588437793,33.8503858,-84.3798055
3588437799,33.8507475,-84.3797859
3588437800,33.8508248,-84.3798516
3588437801,33.850866,-84.3803175
3588437804,33.8511195,-84.3792566
3588437805,33.8511577,-84.3804918
3588437806,33.8512097,-84.3793519
3590103813,33.7416197,-84.5082546
3594745111,33.7011126,-84.3621357
3602981591,33.7659149,-84.3341562
3627273189,33.7977974,-84.4161286
3627273190,33.7978444,-84.4172259
3627318095,33.7712537,-84.3795679
3627393531,33.7047893,-84.4931129
3627431345,33.8374227,-84.3925686
3627751399,33.8298635,-84.4178397
3627751403,33.8305537,-84.4178758
3628975596,33.7511293,-84.4893854
3628975597,33.7511498,-84.489155
3629379023,33.7424041,-84.381187
3629505528,33.7527351,-84.4772182
3631597038,33.835162,-84.388818
3631843644,33.7540562,-84.4857057
3631843654,33.7543124,-84.4857178
3631843661,33.7543948,-84.4870445
3631843667,33.7545069,-84.4870441
3631843676,33.7547057,-84.4876783
3631843680,33.7548923,-84.4838262
3631843687,33.7549905,-84.4851245
3631843690,33.755034,-84.4863687
3631843692,33.7550826,-84.4869737
3631844493,33.7551221,-84.4874283
3631844495,33.7551391,-84.4876183
3631844496,33.7551656,-84.4837882
3631844497,33.7553038,-84.4851382
3631844498,33.755312,-84.4852185
3631844500,33.7553487,-84.4855775
3631844501,33.7553587,-84.4856748
3631844502,33.7554163,-84.4862382
3631844503,33.755425,-84.4863235
3631844504,33.7554864,-84.4869307
3631844505,33.7555495,-84.4875399
3633073271,33.7540652,-84.4002831
3633111530,33.7535059,-84.4602761
3637378650,33.837796,-84.3754931
3637841627,33.7222193,-84.4110379
3638494054,33.7661355,-84.4043853
3638494059,33.7663656,-84.4048298
3639337175,33.8565861,-84.379865
3639337184,33.8577089,-84.3791117
3639666330,33.6707944,-84.4974955
3639871912,33.839987,-84.4245795
3639871915,33.8405834,-84.424559
3640002047,33.7461693,-84.4654294
3641156505,33.7713028,-84.5094079
3641156509,33.7717592,-84.5094379
3641562067,33.7423624,-84.5097947
3641562068,33.7428683,-84.5095348
3642412342,33.8562369,-84.3825547
3642960775,33.8027931,-84.3994413
3643163867,33.6750342,-84.3913501
3643229325,33.7466,-84.4946533
3643229327,33.7466245,-84.4942548
3643229332,33.74684,-84.4949799
3643334367,33.7968826,-84.4376477
3650929427,33.7862348,-84.40738
3650929430,33.7830191,-84.4074203
3650929431,33.784554,-84.4074095
3657245728,33.7901602,-84.4078376
3657266849,33.7980948,-84.4078511
3657266854,33.7996184,-84.407841
3657266861,33.8013583,-84.4077442
3657266863,33.8016325,-84.4077403
3657266883,33.802911,-84.4079638
3657266887,33.8029315,-84.4078779
3657266894,33.8030162,-84.4080645
3657266899,33.8030435,-84.4077428
3657266906,33.8033233,-84.4078771
3657346112,33.8398947,-84.4168698
3657346115,33.8399182,-84.4164092
3657346118,33.8399416,-84.4176944
3657346541,33.8401739,-84.4119803
3661064305,33.8164747,-84.41557
3661064309,33.8182539,-84.4163718
3661064311,33.8183733,-84.4169913
3662509379,33.7996166,-84.4163608
3662509387,33.799952,-84.4160049
3701566529,33.7815385,-84.3919471
3713678853,33.7752681,-84.3957244
3740782304,33.7459024,-84.3978183
3740782312,33.7465255,-84.3984173
3740782324,33.7476445,-84.3978281
3740782344,33.7489492,-84.3979868
3740782350,33.7493647,-84.3979168
3740926092,33.7436795,-84.3981505
3740926095,33.7442163,-84.3981889
3740926105,33.7444504,-84.3981822
3740926230,33.7456523,-84.3983003
3740926237,33.7459364,-84.3975262
3740926248,33.7461963,-84.397944
3740926249,33.7462362,-84.3977905
3768051156,33.8374679,-84.4302602
3768075257,33.837473,-84.4301529
3768075264,33.8381791,-84.4302043
3798477115,33.8079362,-84.3659492
3817705673,33.7541296,-84.4960354
3838378337,33.7814838,-84.3911994
3841524018,33.747906,-84.496892
3841524019,33.7479659,-84.4972111
3842624417,33.8043304,-84.3980126
3863127398,33.8070658,-84.4213284
3869072671,33.7438895,-84.378933
3903131344,33.7500419,-84.4690383
3903132460,33.75167,-84.4755789
3903132463,33.7517964,-84.4752958
3903132470,33.7521135,-84.4748536
3971508606,33.6583759,-84.5084848
3971508635,33.6588118,-84.508283
3971508646,33.6589483,-84.5081938
4113323491,33.8486816,-84.4325389
4122427854,33.838996,-84.3802689
4122427864,33.8395791,-84.3804829
4136926008,33.7727059,-84.425033
4137191606,33.7730743,-84.4068206
4137248895,33.7863222,-84.428182
4137248901,33.7859569,-84.4278304
4137248902,33.7860014,-84.4278335
4137248905,33.7863048,-84.4275308
4137248912,33.7782361,-84.4268695
4137248917,33.778308,-84.4267084
4137248918,33.7755892,-84.4262759
4154360225,33.842345,-84.3673898
4165941928,33.7950836,-84.3840532
4214310936,33.7216148,-84.3926478
4229149051,33.7896078,-84.3844546
4232542100,33.7889878,-84.4487557
4240551710,33.8501911,-84.4331015
4240551720,33.8505462,-84.4329025
4270432360,33.7399356,-84.3051047
4270432362,33.7452404,-84.3084196
4270432365,33.7451664,-84.3051198
4270432366,33.7451229,-84.3036463
4270432368,33.7450298,-84.2992938
4270432372,33.7449681,-84.2962995
4270432374,33.7449406,-84.295196
4307528431,33.7711256,-84.3649737
4309978645,33.7917994,-84.3961521
4325936123,33.7635081,-84.3284853
4326360561,33.8633786,-84.4395268
4326360570,33.8637458,-84.4399783
4326453817,33.8312482,-84.4272794
4326453820,33.8312681,-84.4271966
4329853142,33.8054183,-84.412844
4329853153,33.8057562,-84.4133994
4329853158,33.8058633,-84.4130437
4329925342,33.8324658,-84.4258268
4329925362,33.8463249,-84.4287525
4329925363,33.8463776,-84.4281483
4329925371,33.8464527,-84.4287254
4330170531,33.8511284,-84.4304694
4330170560,33.8519213,-84.4306268
4346663218,33.718485,-84.3976759
4346663232,33.7216872,-84.3957696
4346663233,33.7217658,-84.39422
4346663244,33.7221227,-84.394279
4346663246,33.7221369,-84.3958085
4346663257,33.7224646,-84.3953036
4346667832,33.7219963,-84.3939404
4346667833,33.7219982,-84.3942305
4346667834,33.7220016,-84.3955855
4346667839,33.7220351,-84.3967687
4346667846,33.7221227,-84.3940476
4346669792,33.7220083,-84.3959989
4346669796,33.7221333,-84.3954722
4346731132,33.7509238,-84.3812363
4346984765,33.7371829,-84.3926505
4349259098,33.6952635,-84.4045565
4349303751,33.7391234,-84.3917452
4349374478,33.6811426,-84.4008145
4350372342,33.651138,-84.3940635
4350372343,33.6511515,-84.3946448
4378095819,33.8027618,-84.4077381
4378095820,33.8036998,-84.4074719
4378095823,33.8039693,-84.4078161
4402667582,33.736894,-84.3983312
4402667583,33.7367875,-84.3926229
4402671249,33.7368821,-84.3929076
4402671253,33.7367916,-84.3934803
4402671255,33.7369852,-84.4016575
4402671287,33.7368261,-84.3958364
4402671305,33.7367977,-84.3946012
4402671341,33.7368812,-84.3929625
4402671404,33.7369498,-84.4008418
4402671405,33.7369174,-84.3991432
4402671406,33.7368585,-84.3970628
4402671407,33.7367891,-84.3929613
4402671418,33.7369305,-84.3999648
4416783735,33.7479259,-84.3877088
4417808390,33.7956748,-84.4541845
4453723417,33.8206436,-84.3632559
4510476479,33.76825,-84.358608
4563905773,33.745639,-84.3826955
4563905774,33.7446333,-84.3827049
4587448310,33.8656216,-84.3769302
4587448311,33.8658649,-84.3766331
4587448312,33.8659028,-84.3764005
4587889244,33.7875645,-84.4838539
4589595626,33.8429295,-84.4094816
4589595631,33.843124,-84.4088202
4592821098,33.8706474,-84.4246569
4592821103,33.8720504,-84.4248378
4593303477,33.8675314,-84.403881
4598548529,33.8695151,-84.424606
4598625731,33.7512347,-84.4721712
4600516224,33.8482413,-84.4097801
4600516236,33.8494736,-84.4099814
4600516248,33.8509884,-84.4095456
4601334265,33.809472,-84.4902099
4602759581,33.7661202,-84.4989281
4602759582,33.7659258,-84.497378
4612669651,33.8718748,-84.4211626
4612669655,33.8711218,-84.4210049
4612904468,33.8595089,-84.373025
4612904482,33.8605399,-84.3715954
4612982463,33.8493731,-84.4072464
4614628992,33.8406721,-84.4449977
4614628996,33.839835,-84.4452756
4614636015,33.8487958,-84.4435777
4614716126,33.8591873,-84.3662228
4616263308,33.6907892,-84.5188428
4616440431,33.8067613,-84.3764732
4616440440,33.8063972,-84.3751386
4616462769,33.8747083,-84.4121011
4616464094,33.875084,-84.4141198
4616747482,33.8175298,-84.3916297
4616755796,33.8172676,-84.3894383
4619282244,33.8743518,-84.4151621
4619282253,33.8747747,-84.4160293
4619357727,33.8397706,-84.3832988
4620804637,33.694227,-84.5347106
4620934111,33.7445919,-84.4192616
4620934113,33.7443976,-84.4192616
4631392207,33.8370896,-84.3834327
4631392208,33.8388459,-84.3825765
4631392209,33.8370889,-84.3832378
4631392210,33.8373157,-84.3833225
4665959627,33.7648842,-84.4220521
4705981742,33.7557829,-84.4697274
4706073826,33.7421217,-84.4036976
4766205768,33.7957523,-84.389702
4768032951,33.8255638,-84.3527822
4776044384,33.8237646,-84.3565803
4776044388,33.8242149,-84.3566999
4790095435,33.8653518,-84.378259
4850945628,33.8232186,-84.3518215
4957049949,33.7962741,-84.4511024
4957049950,33.797371,-84.4522964
4963508616,33.8296081,-84.3535524
4963508617,33.8296465,-84.3551113
4974267722,33.8096848,-84.3776605
5006641311,33.753117,-84.387635
5006647222,33.7526352,-84.3841565
5083072955,33.7468623,-84.3827141
5170458238,33.7732365,-84.4002229
5173481686,33.7411409,-84.4177601
5173481687,33.7418925,-84.4177106
5173481688,33.7406685,-84.4177913
5173481691,33.7403813,-84.4177139
5173481694,33.7423462,-84.4176277
5175509039,33.702256,-84.374428
5175509054,33.7014184,-84.372783
5175509057,33.7022957,-84.3736166
5175509058,33.7022656,-84.3743623
5175509066,33.7014956,-84.3723506
5175509070,33.7017126,-84.3705274
5198748651,33.7865032,-84.3821632
5230967735,33.8508508,-84.3621876
5230967741,33.8508846,-84.3617439
5230967742,33.8500461,-84.3616168
5230967750,33.8500958,-84.3622824
5230967752,33.8526161,-84.3651661
5232596988,33.7398647,-84.329824
5253681613,33.8206633,-84.3607667
5253681614,33.8206074,-84.360539
5253681615,33.8207005,-84.360476
5256127033,33.791157,-84.4206121
5256127034,33.7911568,-84.4199207
5256127035,33.790638,-84.4206171
5256127038,33.7916578,-84.4206118
5258352054,33.7906358,-84.4213755
5258352055,33.7909384,-84.4213809
5258352056,33.7909433,-84.4221406
5259193925,33.8406455,-84.3828798
5259193963,33.8381549,-84.3799938
5288531583,33.8185743,-84.3887438
5288531584,33.8186006,-84.3878763
5292420707,33.7621945,-84.3814826
5292420711,33.7627026,-84.3821049
5292420720,33.7618667,-84.3821093
5312563791,33.8649866,-84.4283483
5312563797,33.8652418,-84.4292816
5315473518,33.8546478,-84.3721147
5315483326,33.8557509,-84.3709118
5315491808,33.8572495,-84.3730077
5315491811,33.8576724,-84.3730824
5332416341,33.8202441,-84.4491651
5332416342,33.8203381,-84.4482831
5363003884,33.7968016,-84.4529964
5363003895,33.7960897,-84.4536539
5363003898,33.7947701,-84.4536329
5363003899,33.795359,-84.45203
5363003907,33.7950325,-84.4527377
5363003914,33.795866,-84.452359
5363073241,33.7915191,-84.4515809
5363073242,33.7911032,-84.4499482
5363073245,33.7911355,-84.4534908
5364387414,33.7976274,-84.4540761
5380384254,33.7938859,-84.4515573
5380384255,33.7944707,-84.4512538
5380384256,33.7952182,-84.4506461
5380384257,33.7951751,-84.4507589
5406897346,33.8735857,-84.4219776
5407235961,33.8480287,-84.3746494
5407244927,33.7549211,-84.3930265
5408449898,33.742595,-84.394506
5410564322,33.7927748,-84.4269664
5410583425,33.7569751,-84.4550747
5410709948,33.750488,-84.4473265
5410822762,33.7845572,-84.4090428
5410847153,33.7962196,-84.3519683
5410938726,33.8297146,-84.3680527
5410939977,33.8129745,-84.4255085
5410939978,33.8130434,-84.4236445
5410939995,33.8128266,-84.4254846
5410939998,33.8128749,-84.4233657
5410939999,33.8140466,-84.4229971
5410940002,33.81335,-84.4220021
5410940005,33.8132105,-84.4231336
5410940006,33.8132183,-84.4231886
5410940007,33.8132774,-84.4231537
5410940008,33.8132853,-84.4235253
5410940009,33.8130556,-84.4235292
5410940014,33.8130668,-84.4215967
5410940016,33.8128907,-84.4219843
5410940328,33.8127993,-84.4233005
5410940332,33.8127954,-84.4232181
5410940342,33.8129813,-84.4232536
5410940344,33.8129633,-84.4231862
5410940347,33.8128863,-84.4231385
5410940350,33.8120695,-84.4232543
5410940353,33.8111105,-84.4241339
5411630545,33.7795207,-84.3834396
5411694306,33.7973362,-84.3863789
5411694307,33.7973927,-84.3864301
5411694310,33.7971862,-84.3867269
5411724715,33.8270839,-84.3522514
5411724718,33.8261818,-84.3516634
5411724720,33.8262399,-84.3522315
5411731421,33.8259857,-84.3523313
5411731422,33.826809,-84.3520081
5411731423,33.8266617,-84.3514777
5411749582,33.8244454,-84.4075805
5411837870,33.7480082,-84.3876809
5411842720,33.8337335,-84.3896638
5411842821,33.8336976,-84.3892644
5411842822,33.8337691,-84.3896031
5411842823,33.833745,-84.3892579
5411842826,33.833702,-84.3897233
5411926621,33.8090001,-84.4365846
5411926624,33.8090185,-84.4361978
5411926636,33.810538,-84.4367807
5411926638,33.8099436,-84.4361245
5411926642,33.8099869,-84.4354932
5411926643,33.8100693,-84.4355978
5411926644,33.8100337,-84.4371428
5411926649,33.8097498,-84.4377537
5411926664,33.8113368,-84.4369838
5411926670,33.8099128,-84.4367331
5411926672,33.8098571,-84.436487
5411926676,33.808798,-84.4362702
5412011725,33.7135582,-84.3907313
5412031039,33.8132627,-84.4272512
5412031071,33.8151716,-84.4273782
5412045830,33.8101281,-84.4535938
5412045832,33.8117354,-84.4529634
5412045834,33.8121251,-84.4525868
5412045835,33.8117107,-84.4518399
5412045836,33.8112699,-84.452243
5412045837,33.8112906,-84.4533201
5412045838,33.8108705,-84.4526285
5412045841,33.8104917,-84.4528283
5412045843,33.8107096,-84.4537076
5412045844,33.810773,-84.4537201
5412045847,33.8091763,-84.4531958
5412045848,33.8138202,-84.4512442
5412045851,33.8130032,-84.4508875
5412045854,33.8137961,-84.4519197
5412045858,33.812458,-84.4512173
5412045869,33.8125723,-84.4509239
5412045871,33.8123327,-84.4514849
5412045874,33.8120004,-84.4517326
5412045887,33.8102027,-84.4541025
5412061134,33.7494997,-84.3698958
5412096079,33.7390291,-84.4327187
5412096083,33.7393797,-84.4323984
5412564927,33.7452615,-84.430991
5412564932,33.7455305,-84.4314421
5412564934,33.745746,-84.431392
5412564935,33.7472958,-84.4279549
5412564943,33.7477811,-84.4282447
5412564948,33.7477573,-84.4289933
5412564952,33.7481439,-84.4287032
5412704553,33.7018445,-84.4290937
5412756788,33.839454,-84.3693203
5412973101,33.6521235,-84.3940706
5413061648,33.6917253,-84.5145898
5413061649,33.6914302,-84.5148436
5413106154,33.6912588,-84.4900493
5413106156,33.6913046,-84.4898482
5413106163,33.6910049,-84.4900721
5413139045,33.8438125,-84.3843897
5413139076,33.8430704,-84.3833583
5413244086,33.6517263,-84.3805941
5413621028,33.8564786,-84.3536646
5413621031,33.8550618,-84.3531333
5415217284,33.6558656,-84.5128387
5415218259,33.6708323,-84.5152819
5415218265,33.6736578,-84.5154807
5415218267,33.6724815,-84.5154673
5415218269,33.6690014,-84.5165187
5415218272,33.6710908,-84.5159125
5415218274,33.6706284,-84.5148216
5415732793,33.7942336,-84.4304238
5415761714,33.7333892,-84.4373506
5415818978,33.7583776,-84.3712765
5415829180,33.7469118,-84.3884124
5416016248,33.7572606,-84.3411841
5416016249,33.7583633,-84.3412082
5416016257,33.7577835,-84.3412337
5416016258,33.7577857,-84.340708
5416049466,33.736933,-84.4214954
5416101198,33.7582908,-84.333002
5416101200,33.7576268,-84.3334258
5416125248,33.7432384,-84.4208081
5416127154,33.7567722,-84.3337919
5416127156,33.7564358,-84.3336804
5416127163,33.7576268,-84.3336068
5416127165,33.7576256,-84.3338254
5416127167,33.7571647,-84.3344463
5416127168,33.7576203,-84.3344464
5416127169,33.7576664,-84.339328
5416143666,33.7766153,-84.347727
5416216324,33.7445588,-84.3756732
5416216844,33.7433404,-84.3487471
5416216847,33.7435645,-84.3487246
5416217259,33.7472908,-84.3428403
5416217262,33.7471468,-84.3419294
5416229337,33.7513167,-84.3226335
5416237169,33.7390165,-84.4046757
5416237800,33.739537,-84.4021638
5416307987,33.7482153,-84.2994516
5416307992,33.7479636,-84.2996433
5416329044,33.7362128,-84.3526325
5416329046,33.7361775,-84.3523301
5416329047,33.7362958,-84.353219
5416329051,33.7363153,-84.3527843
5416329053,33.7363531,-84.3527334
